,sub,onset,offset,cat,tier
1876,51,922.581,922.936,(voc)*,Child_Voc
1877,51,923.16,923.445,(voc)*,Child_Voc
1878,51,923.81,924.088,(voc)*,Child_Voc
1879,51,924.338,924.655,(voc)*,Child_Voc
1880,51,924.993,925.176,(voc)*,Child_Voc
1881,51,926.96,927.286,(voc)*,Child_Voc
1882,51,932.61,933.015,(voc)*,Child_Voc
1883,51,933.61,933.93,(voc)*,Child_Voc
1884,51,934.279,934.537,(voc)*,Child_Voc
1885,51,935.035,935.282,(voc)*,Child_Voc
1886,51,936.297,936.668,(voc)*,Child_Voc
1887,51,937.981,939.925,(voc)*,Child_Voc
1888,51,945.367,945.649,(voc)*,Child_Voc
1889,51,946.108,946.515,(voc)*,Child_Voc
1890,51,947.327,947.645,(voc)*,Child_Voc
1891,51,948.234,948.48,(voc)*,Child_Voc
1892,51,951.883,951.995,(voc)*,Child_Voc
1893,51,952.49,952.667,(voc)*,Child_Voc
1894,51,988.843,989.025,(voc)*,Child_Voc
1895,51,1000.246,1000.423,(voc)*,Child_Voc
1896,51,1004.403,1004.563,(voc)*,Child_Voc
1897,51,1012.847,1013.102,(voc)*,Child_Voc
1898,51,1018.446,1018.998,(voc)*,Child_Voc
1899,51,1022.037,1022.343,(voc)*,Child_Voc
1900,51,1023.324,1023.653,(voc)*,Child_Voc
1901,51,1024.753,1026.682,(voc)*,Child_Voc
1902,51,1028.129,1028.608,(voc)*,Child_Voc
1903,51,1063.269,1063.562,(voc)*,Child_Voc
1904,51,1063.997,1064.124,(voc)*,Child_Voc
1905,51,1064.636,1064.816,(voc)*,Child_Voc
1906,51,1167.624,1168.271,(voc)*,Child_Voc
1907,51,1168.647,1169.864,(voc)*,Child_Voc
1908,51,1179.367,1179.635,(voc)*,Child_Voc
1909,51,1180.708,1181.127,(voc)*,Child_Voc
1910,51,1182.319,1182.708,(voc)*,Child_Voc
1911,51,1183.344,1184.369,(voc)*,Child_Voc
1912,51,1184.657,1185,(voc)*,Child_Voc
1913,51,1185.265,1185.654,(voc)*,Child_Voc
1914,51,1196.906,1197.901,(voc)*,Child_Voc
1915,51,1198.202,1198.793,(voc)*,Child_Voc
1916,51,1199.392,1200.104,(voc)*,Child_Voc
1917,51,612.871,613.981,toy,inf_touch
1918,51,618.773,622.413,toy,inf_touch
1919,51,641.323,642.973,caregiver,inf_touch
1920,51,644.328,655.188,toy,inf_touch
1921,51,658.418,660.368,toy,inf_touch
1922,51,663.013,668.303,caregiver,inf_touch
1923,51,749.168,749.948,toy,inf_touch
1924,51,750.488,750.948,toy,inf_touch
1925,51,756.008,763.968,toy,inf_touch
1926,51,765.26,766.96,toy,inf_touch
1927,51,768.39,783.98,toy,inf_touch
1928,51,787,787.58,toy,inf_touch
1929,51,789.84,790.42,toy,inf_touch
1930,51,792.06,794.83,toy,inf_touch
1931,51,802.025,804.925,toy,inf_touch
1932,51,811.695,816.595,caregiver,inf_touch
1933,51,836.025,849.725,toy,inf_touch
1934,51,850.635,860.815,toy,inf_touch
1935,51,867.185,875.745,toy,inf_touch
1936,51,876.965,879.405,toy,inf_touch
1937,51,911.688,912.328,toy,inf_touch
1938,51,913.368,919.428,toy,inf_touch
1939,51,921.038,926.378,caregiver,inf_touch
1940,51,949.048,957.048,toy,inf_touch
1941,51,958.528,963.308,toy,inf_touch
1942,51,971.498,972.058,caregiver,inf_touch
1943,51,972.718,977.938,toy,inf_touch
1944,51,980.108,982.908,toy,inf_touch
1945,51,982.908,985.268,caregiver,inf_touch
1946,51,985.268,987.868,toy,inf_touch
1947,51,990.288,993.208,toy,inf_touch
1948,51,998.288,1022.828,caregiver,inf_touch
1949,51,1033.618,1040.238,toy,inf_touch
1950,51,1056.348,1058.708,toy,inf_touch
1951,51,1062.048,1066.988,toy,inf_touch
1952,51,1071.098,1073.438,toy,inf_touch
1953,51,1075.008,1081.128,toy,inf_touch
1954,51,1092.288,1094.828,toy,inf_touch
1955,51,1098.778,1099.758,toy,inf_touch
1956,51,1100.688,1100.888,toy,inf_touch
1957,51,1105.808,1108.808,toy,inf_touch
1958,51,1111.468,1113.308,toy,inf_touch
1959,51,1116.168,1117.628,toy,inf_touch
1960,51,1120.458,1121.058,toy,inf_touch
1961,51,1154.258,1157.698,toy,inf_touch
1962,51,1163.338,1164.778,toy,inf_touch
1963,51,1168.578,1172.658,caregiver,inf_touch
1964,51,1192.158,1194.158,toy,inf_touch
1965,51,1198.458,1223.378,caregiver,inf_touch
1966,51,1330.078,1363.458,toy,inf_touch
1967,51,1370.638,1377.218,toy,inf_touch
1968,51,1382.448,1408.188,toy,inf_touch
1969,51,1413.098,1441.118,toy,inf_touch
1970,51,1582.468,1590.288,toy,inf_touch
1971,51,1598.658,1614.458,toy,inf_touch
1972,51,1622.778,1628.338,toy,inf_touch
1973,51,1628.658,1631.638,toy,inf_touch
1974,51,1636.488,1637.108,toy,inf_touch
1975,51,1639.158,1643.838,toy,inf_touch
1976,51,1643.838,1645.778,toy,inf_touch
1977,51,1645.778,1688.56,toy,inf_touch
1978,51,1694.628,1709.668,toy,inf_touch
1979,51,1727.308,1733.808,toy,inf_touch
1980,51,1744.038,1750.138,toy,inf_touch
1981,51,1752.128,1754.008,toy,inf_touch
1982,51,1756.528,1768.588,toy,inf_touch
1983,51,1768.918,1782.218,toy,inf_touch
1984,51,608.801,611.541,toy,inf_point
1985,51,786.245,786.985,toy,inf_point
1986,51,787.58,789.84,toy,inf_point
1987,51,790.42,792.06,toy,inf_point
1988,53,898.951,903.006,abby can you knock them down knock them down,Transcript
1989,53,905.187,909.715,good girl yeah knock them down again,Transcript
1990,53,912.422,913.327,knock them down again,Transcript
1991,53,916.151,918.012,no look at this one,Transcript
1992,53,920.633,928.842,these are fun heres a giraffe some stars and a butterfly,Transcript
1993,53,936.311,941.263,this one has a bell in it this one has a hippo with a bird,Transcript
1994,53,943.593,944.787,ooo a different bell,Transcript
1995,53,948.92,952.936,ooo you have that one you have that one,Transcript
1996,53,954.541,957.38,abigail whats this,Transcript
1997,53,962.071,964.377,thats an upside down penguin i believe,Transcript
1998,53,969.353,970.169,penguin,Transcript
1999,53,972.714,973.342,this guy,Transcript
2000,53,976.509,977.581,you gonna stand up,Transcript
2001,53,984.909,986.859,oh big girl what is that,Transcript
2002,53,988.598,991.598,theres no books in here you like to play with books dont you,Transcript
2003,53,998.529,999.201,what is that,Transcript
2004,53,1006.481,1010.67,tigger thats tigger from sams winnie the pooh book,Transcript
2005,53,1013.326,1017.354,abby abby kisses kisses,Transcript
2006,53,1026.629,1027.668,what else do you see,Transcript
2007,53,1029.399,1031.004,want to play with some balls,Transcript
2008,53,1032.482,1034.46,ooo you see something you want,Transcript
2009,53,1040.225,1041.208,you want to look in here,Transcript
2010,53,1043.458,1044.331,what do you see in here,Transcript
2011,53,1051.196,1052.229,what do you see,Transcript
2012,53,1056.286,1064.787,oh youre strong strong girl yes whats on here what does this do,Transcript
2013,53,1070.365,1078.146,what does this do hey you can push on that abby abby can you shake shake,Transcript
2014,53,1079.073,1090.711,shake shake shake shake yeah good girl shake shake shake yeah are you gonna make music you want to make some music make music,Transcript
2015,53,1096.123,1100.43,good girl make some music its quiet in here isnt it,Transcript
2016,53,1100.944,1103.044,can you can you toss it,Transcript
2017,53,1103.333,1106.555,toss it toss it can you eat it,Transcript
2018,53,1106.883,1109.46,good toss it toss it,Transcript
2019,53,1109.939,1114.412,abby look we can hit them together yeah thats fun,Transcript
2020,53,1116.079,1118.724,uh oh hit it together,Transcript
2021,53,1119.634,1120.378,you want that one,Transcript
2022,53,1121.209,1122.67,good girl,Transcript
2023,53,1125.35,1129.361,shake shake shake shake shake huh shake yeah,Transcript
2024,53,1133.167,1134.417,abby can you dance,Transcript
2025,53,1137.737,1138.259,can you dance,Transcript
2026,53,1142.897,1144.153,look can you drop it in here,Transcript
2027,53,1146.869,1148.452,shake dance,Transcript
2028,53,1149.46,1150.926,dance and shake dance and shake,Transcript
2029,53,1165.981,1168.587,oh now youre gonna poopy ok,Transcript
2030,53,1169.603,1172.225,i dont have any diapers here oh my,Transcript
2031,53,1174.117,1176.167,i dont have any diapers here sweetie,Transcript
2032,53,1177.491,1178.436,ok poopy break,Transcript
2033,53,1179.557,1181.679,oh my yeah thats gonna be a good one,Transcript
2034,53,1187.499,1188.604,oh my,Transcript
2035,53,1191.69,1194.723,do you want to touch this this is soft again,Transcript
2036,53,1195.876,1199.048,oh okay we dont have to play with that one,Transcript
2037,53,960.211,961.438,(voc)*,Child_Voc
2038,53,967.249,968.327,(voc)*,Child_Voc
2039,53,982.934,983.834,(voc)*,Child_Voc
2040,53,1003.646,1004.351,(voc)*,Child_Voc
2041,53,1034.866,1035.543,(voc)*,Child_Voc
2042,53,1039.561,1040.083,(voc)*,Child_Voc
2043,53,1163.565,1164.248,(other)*,Child_Voc
2044,53,1178.39,1178.79,(other)*,Child_Voc
2045,53,1185.258,1185.853,(other)*,Child_Voc
2046,53,600.026,606.905,toy,inf_touch
2047,53,609.215,616.986,toy,inf_touch
2048,53,617.365,617.641,toy,inf_touch
2049,53,617.933,618.319,toy,inf_touch
2050,53,618.609,619.931,toy,inf_touch
2051,53,625.263,631.089,toy,inf_touch
2052,53,633.636,644.131,toy,inf_touch
2053,53,644.632,644.894,toy,inf_touch
2054,53,645.846,645.936,toy,inf_touch
2055,53,648.557,657.262,toy,inf_touch
2056,53,661.288,665.806,toy,inf_touch
2057,53,667.254,672.193,toy,inf_touch
2058,53,672.516,673.882,toy,inf_touch
2059,53,681.567,685.613,toy,inf_touch
2060,53,686.361,686.903,toy,inf_touch
2061,53,692.556,696.675,toy,inf_touch
2062,53,699.024,700.496,toy,inf_touch
2063,53,702.224,704.848,toy,inf_touch
2064,53,705.214,705.442,toy,inf_touch
2065,53,705.749,711.317,toy,inf_touch
2066,53,711.455,715.241,toy,inf_touch
2067,53,715.627,716.958,toy,inf_touch
2068,53,720.657,735.013,toy,inf_touch
2069,53,737.065,739.379,toy,inf_touch
2070,53,740.327,740.733,toy,inf_touch
2071,53,758.075,801.551,toy,inf_touch
2072,53,801.965,802.037,toy,inf_touch
2073,53,804.507,815.845,toy,inf_touch
2074,53,816.137,816.64,toy,inf_touch
2075,53,816.907,817.089,toy,inf_touch
2076,53,817.462,817.976,toy,inf_touch
2077,53,818.464,820.292,toy,inf_touch
2078,53,823.937,823.965,toy,inf_touch
2079,53,825.266,825.354,toy,inf_touch
2080,53,825.984,829.176,toy,inf_touch
2081,53,831.055,831.148,toy,inf_touch
2082,53,831.449,831.718,toy,inf_touch
2083,53,831.899,855.009,toy,inf_touch
2084,53,856.598,857.814,toy,inf_touch
2085,53,859.298,859.726,toy,inf_touch
2086,53,866.714,867.014,toy,inf_touch
2087,53,875.164,875.485,toy,inf_touch
2088,53,878.249,882.428,toy,inf_touch
2089,53,884.184,884.598,toy,inf_touch
2090,53,887.091,887.762,toy,inf_touch
2091,53,892.226,892.897,toy,inf_touch
2092,53,894.532,895.675,toy,inf_touch
2093,53,897.017,897.36,caregiver,inf_touch
2094,53,898.916,899.359,toy,inf_touch
2095,53,903.022,903.365,toy,inf_touch
2096,53,904.642,905.55,toy,inf_touch
2097,53,915.074,917.331,toy,inf_touch
2098,53,918.102,918.573,toy,inf_touch
2099,53,929.105,931.9,toy,inf_touch
2100,53,932.705,933.419,toy,inf_touch
2101,53,933.662,934.557,toy,inf_touch
2102,53,934.976,935.905,toy,inf_touch
2103,53,936.454,937.728,toy,inf_touch
2104,53,938.104,938.646,toy,inf_touch
2105,53,941.589,942.432,toy,inf_touch
2106,53,945.467,951.257,toy,inf_touch
2107,53,954.79,955.033,toy,inf_touch
2108,53,955.368,955.796,toy,inf_touch
2109,53,956.139,958.153,toy,inf_touch
2110,53,966.473,978.885,toy,inf_touch
2111,53,981.309,983.542,toy,inf_touch
2112,53,984.257,993.457,toy,inf_touch
2113,53,995.171,1001.342,toy,inf_touch
2114,53,1009.352,1013.785,toy,inf_touch
2115,53,1016.251,1016.38,caregiver,inf_touch
2116,53,1017.258,1018.129,toy,inf_touch
2117,53,1018.793,1019.55,toy,inf_touch
2118,53,1035.925,1200.02,toy,inf_touch
2119,56,896.906,898.017,oh eeyore,Transcript
2120,56,899.44,900.61,tigger,Transcript
2121,56,909.217,909.701,yeah huh,Transcript
2122,56,917.205,918.01,eeyore,Transcript
2123,56,919.609,922.414,oooh oh eeyore,Transcript
2124,56,961.505,962.205,ball,Transcript
2125,56,964.012,967.017,hey come here switch,Transcript
2126,56,968.102,970.894,ball give mommy,Transcript
2127,56,971.929,981.694,thats my ball thats my ball thats your ball thats my ball thats your ball thats my ball thats your ball thats my ball your ball,Transcript
2128,56,985.282,994.192,and you can eat it ill go get it i go and get it thats my ball thats your ball my ball ,Transcript
2129,56,1013.617,1015.922,that doesnt make noise like ours,Transcript
2130,56,1017.818,1020.302,no that doesnt make noise like ours,Transcript
2131,56,1041.004,1045.617,what are you going for honey crunchy crunchy,Transcript
2132,56,1057.838,1058.612,mommy help,Transcript
2133,56,1067.502,1068.697,mooo,Transcript
2134,56,1070.61,1071.715,oh,Transcript
2135,56,1073.744,1075.391, thats a moo cow,Transcript
2136,56,1100.491,1105.512,uh oh should i put the cow back on,Transcript
2137,56,1154.505,1155.089,what,Transcript
2138,56,1155.988,1159.504,pooh bear go see pooh bear,Transcript
2139,56,1161.127,1161.464,k,Transcript
2140,56,1168.751,1173.009,winnie the pooh winnie the pooh,Transcript
2141,56,1175.014,1176.319,say hi pooh bear,Transcript
2142,56,1178.632,1181.401,say hi hi pooh bear,Transcript
2143,56,1186.533,1190.017,oh kisses for pooh why dont you go and give him a kiss,Transcript
2144,56,1192.44,1194.413,oh pooh bear kisses,Transcript
2145,56,1195.838,1197.296,youre too sweet,Transcript
2146,56,903.731,904.51,(voc)*,Child_Voc
2147,56,908.01,908.41,(other)*,Child_Voc
2148,56,911.188,912.03,(other)*,Child_Voc
2149,56,922.098,922.777,(other)*,Child_Voc
2150,56,924.009,924.498,(other)*,Child_Voc
2151,56,931.999,932.52,(voc)*,Child_Voc
2152,56,933.516,934.095,(voc)*,Child_Voc
2153,56,1021.416,1022.1,(voc)*,Child_Voc
2154,56,1023.911,1024.843,(voc)*,Child_Voc
2155,56,1028.005,1028.805,(voc)*,Child_Voc
2156,56,1077.189,1078.331,(voc)*,Child_Voc
2157,56,1150.811,1151.832,(voc)*,Child_Voc
2158,56,1159.527,1160.706,(other)*,Child_Voc
2159,56,1167.746,1168.315,(other)*,Child_Voc
2160,56,1174.673,1175.304,(other)*,Child_Voc
2161,56,1178.331,1178.831,(other)*,Child_Voc
2162,56,1181.658,1182.411,(other)*,Child_Voc
2163,56,1183.411,1184.396,(voc)*,Child_Voc
2164,56,1195.38,1196.017,(other)*,Child_Voc
2165,56,1198.132,1199.127,(other)*,Child_Voc
2166,56,600.031,624.789,toy,inf_touch
2167,56,626.715,627.293,toy,inf_touch
2168,56,628.026,630.137,toy,inf_touch
2169,56,631.775,633.155,toy,inf_touch
2170,56,635.168,654.376,toy,inf_touch
2171,56,658.56,916.965,toy,inf_touch
2172,56,932.694,946.406,toy,inf_touch
2173,56,952.426,953.136,toy,inf_touch
2174,56,953.886,955.872,toy,inf_touch
2175,56,957.776,961.453,toy,inf_touch
2176,56,963.462,970.348,toy,inf_touch
2177,56,977.972,978.124,toy,inf_touch
2178,56,981.571,985.488,toy,inf_touch
2179,56,993.113,993.218,toy,inf_touch
2180,56,996.441,997.325,toy,inf_touch
2181,56,998.069,998.604,toy,inf_touch
2182,56,999.22,1000.662,toy,inf_touch
2183,56,1007.703,1017.383,toy,inf_touch
2184,56,1021.742,1021.951,toy,inf_touch
2185,56,1023.207,1031.941,toy,inf_touch
2186,56,1032.874,1036.709,toy,inf_touch
2187,56,1037.29,1051.267,toy,inf_touch
2188,56,1052.787,1053.984,toy,inf_touch
2189,56,1055.082,1056.64,toy,inf_touch
2190,56,1057.256,1114.593,toy,inf_touch
2191,56,1115.057,1132.023,toy,inf_touch
2192,56,1132.398,1132.477,toy,inf_touch
2193,56,1132.774,1134.67,toy,inf_touch
2194,56,1135.769,1137.465,toy,inf_touch
2195,56,1137.899,1145.106,toy,inf_touch
2196,56,1149.258,1157.841,caregiver,inf_touch
2197,56,1160.769,1165.67,caregiver,inf_touch
2198,5,901.192,903.959,oh i was going to hide him you can pick him back up though,Transcript
2199,5,904.786,907.142,thats the little button that you push see this one,Transcript
2200,5,908.11,908.999,and out comes pooh,Transcript
2201,5,913.044,913.767,push him down,Transcript
2202,5,915.53,916.418,push him down,Transcript
2203,5,917.509,917.97,click,Transcript
2204,5,919.073,921.668,and are you ready,Transcript
2205,5,922.86,926.965,are you ready hes gonna pop out you need to be looking oh there he is,Transcript
2206,5,928.791,933.494,push him down say bye bye winnie in he goes,Transcript
2207,5,934.111,934.839,is he in there,Transcript
2208,5,935.455,936.172,where did he go,Transcript
2209,5,937.016,937.916,where did he go,Transcript
2210,5,939.602,940.308,there he is,Transcript
2211,5,943.864,944.998,can you say bye bye to winnie,Transcript
2212,5,945.69,946.363,bye bye winnie,Transcript
2213,5,947.252,947.896,bye bye,Transcript
2214,5,948.83,951.973,huh huh hi winnie can you wave at winnie,Transcript
2215,5,954.688,956.077,push him down click,Transcript
2216,5,960.931,964.676,shake shake shake this one makes noise you wanna shake something this one makes noise,Transcript
2217,5,966.667,967.656,shake shake shake,Transcript
2218,5,971.448,972.109,wanna shake it,Transcript
2219,5,973.764,974.459,thats tigger,Transcript
2220,5,975.569,977.458,there you go bang bang bang bang bang,Transcript
2221,5,979.493,980.243,bang bang bang,Transcript
2222,5,997.866,998.955,these are kinda neat,Transcript
2223,5,1003.424,1006.429,oh look at all the colors its like a rainbow,Transcript
2224,5,1008.907,1009.535,isnt that neat,Transcript
2225,5,1010.8,1012.045,ohhh,Transcript
2226,5,1014.692,1016.126,should we throw it in the air ,Transcript
2227,5,1023.601,1024.64,where did it go,Transcript
2228,5,1028.464,1029.019,right there,Transcript
2229,5,1037.219,1038.635,huh where did it go,Transcript
2230,5,1042.747,1043.28,there it is,Transcript
2231,5,1053.579,1054.407,whatcha looking for,Transcript
2232,5,1065.618,1066.974,just like the box dont ya,Transcript
2233,5,1093.718,1094.324,can you get it,Transcript
2234,5,1094.998,1095.582,go get it,Transcript
2235,5,1100.509,1102.07,there you go good job,Transcript
2236,5,1108.273,1109.617,oh it wants to roll away,Transcript
2237,5,1120.647,1123.819,its a big red ball you got it are you going to bring it back,Transcript
2238,5,1128.37,1129.565,i have this one too,Transcript
2239,5,1130.44,1132.39,this one doesnt roll though well maybe it does,Transcript
2240,5,1133.886,1134.436,not really,Transcript
2241,5,1138.481,1140.281,i see what you have thats nice,Transcript
2242,5,1141.788,1142.976,oh it bounces too,Transcript
2243,5,1143.559,1148.899,that ones a better size than the one we have at home isnt it yours is a little bit too big for your hand,Transcript
2244,5,1154.418,1155.118,do you see winnie,Transcript
2245,5,1160.536,1161.514,can you bring it with you,Transcript
2246,5,1178.47,1180.147,lets see what we can do with these,Transcript
2247,5,1182.632,1184.048,this one doesnt do anything but make noise,Transcript
2248,5,1184.957,1187.207,it goes round and round and round and round,Transcript
2249,5,1188.185,1191.168,and this one goes on top,Transcript
2250,5,1192.417,1193.644,and then winnie goes on top of there,Transcript
2251,5,1194.565,1195.315,there he is again,Transcript
2252,5,1196.655,1197.86,you just like standing up dont ya,Transcript
2253,5,1198.947,1201.464,youd be happy if there was a big stairwell in here wouldnt ya,Transcript
2254,5,957.923,958.256,(voc)*,Child_Voc
2255,5,1000.931,1001.159,(voc)*,Child_Voc
2256,5,1062.885,1063.229,(voc)*,Child_Voc
2257,5,1089.509,1089.881,(voc)*,Child_Voc
2258,5,1097.359,1098.742,(voc)*,Child_Voc
2259,5,1105.399,1105.911,(voc)*,Child_Voc
2260,5,1107.288,1107.577,(voc)*,Child_Voc
2261,5,1111.14,1111.412,(voc)*,Child_Voc
2262,5,1114.673,1114.946,(voc)*,Child_Voc
2263,5,1116.534,1117.067,(voc)*,Child_Voc
2264,5,1143.532,1143.815,(voc)*,Child_Voc
2265,5,1161.825,1161.953,(voc)*,Child_Voc
2266,5,1165.064,1165.342,(voc)*,Child_Voc
2267,5,1172.019,1172.224,(voc)*,Child_Voc
2268,5,1184.115,1184.326,(voc)*,Child_Voc
2269,5,1187.88,1188.041,(voc)*,Child_Voc
2270,5,1195.143,1195.387,(voc)*,Child_Voc
2271,5,599.981,617.151,toy,inf_touch
2272,5,619.796,655.764,toy,inf_touch
2273,5,656.794,675.88,toy,inf_touch
2274,5,678.717,698.211,toy ,inf_touch
2275,5,704.668,730.348,toy,inf_touch
2276,5,730.348,741.068,caregiver,inf_touch
2277,5,741.068,745.588,toy,inf_touch
2278,5,745.848,748.068,toy,inf_touch
2279,5,751.618,768.768,caregiver,inf_touch
2280,5,768.768,770.268,toy,inf_touch
2281,5,770.278,774.118,caregiver,inf_touch
2282,5,774.118,790.118,toy,inf_touch
2283,5,793.138,795.878,toy,inf_touch
2284,5,796.468,807.908,toy,inf_touch
2285,5,809.468,826.748,toy,inf_touch
2286,5,829.248,831.508,toy,inf_touch
2287,5,835.598,863.358,toy,inf_touch
2288,5,863.358,864.308,caregiver,inf_touch
2289,5,864.308,874.028,toy,inf_touch
2290,5,875.868,877.028,toy,inf_touch
2291,5,878.238,881.748,caregiver,inf_touch
2292,5,881.748,886.188,toy,inf_touch
2293,5,888.048,889.748,toy,inf_touch
2294,5,890.378,891.318,toy,inf_touch
2295,5,892.088,897.628,toy,inf_touch
2296,5,901.078,913.888,toy,inf_touch
2297,5,913.888,914.738,caregiver,inf_touch
2298,5,914.738,921.518,toy,inf_touch
2299,5,921.518,926.098,caregiver,inf_touch
2300,5,927.108,929.148,toy,inf_touch
2301,5,930.208,941.628,toy,inf_touch
2302,5,941.628,942.348,caregiver,inf_touch
2303,5,952.868,980.448,toy,inf_touch
2304,5,984.128,988.028,caregiver,inf_touch
2305,5,989.218,1001.378,toy,inf_touch
2306,5,1001.998,1023.398,toy,inf_touch
2307,5,1024.118,1025.318,toy,inf_touch
2308,5,1025.498,1058.678,caregiver,inf_touch
2309,5,1100.498,1106.198,toy,inf_touch
2310,5,1109.308,1146.728,toy,inf_touch
2311,5,1148.588,1157.228,toy,inf_touch
2312,5,1161.808,1162.068,toy,inf_touch
2313,5,1164.158,1165.298,toy,inf_touch
2314,5,1167.988,1170.068,toy,inf_touch
2315,5,1170.768,1172.548,toy,inf_touch
2316,5,1174.498,1175.418,toy,inf_touch
2317,5,1186.618,1199.978,toy,inf_touch
2318,84,602.82,603.409,yeah,Transcript
2319,84,607.957,609.062,winnie the pooh,Transcript
2320,84,612.762,613.825,winnie the pooh,Transcript
2321,84,615.736,616.225,ah,Transcript
2322,84,617.509,618.209,hi,Transcript
2323,84,620.505,621.583,youre happy arent ya,Transcript
2324,84,622.583,625.062,say this is cool yeah,Transcript
2325,84,626.762,629.189,where do you wanna go? down,Transcript
2326,84,634.052,634.552,you all right,Transcript
2327,84,636.325,636.635,no,Transcript
2328,84,638.741,642.368,okay its okay shh its okay,Transcript
2329,84,646.004,648.42,what whats the matter,Transcript
2330,84,649.01,649.273,huh,Transcript
2331,84,653.357,654.657,we dont have anything like this,Transcript
2332,84,656.278,656.899,its neat,Transcript
2333,84,661.133,662.388,see those fishies go around,Transcript
2334,84,668.338,669.593,lets put the star back,Transcript
2335,84,674.008,679.348,how about i put some stuff back in there and then you can get it back out,Transcript
2336,84,684.418,686.158,uh oh there goes the ball go get it,Transcript
2337,84,687.078,693.553,gonna go get it go get it go ahead go get it josh,Transcript
2338,84,696.003,696.778,there ya go,Transcript
2339,84,702.288,703.038,what dya find,Transcript
2340,84,718.813,719.198,hi,Transcript
2341,84,736.003,736.438,whos this,Transcript
2342,84,737.888,738.403,big bird,Transcript
2343,84,742.668,744.738,look elmo look elmo,Transcript
2344,84,752.618,758.943,careful what are you trying to get here you trying to get this or how about that,Transcript
2345,84,765.783,767.103,hi comin to mama,Transcript
2346,84,773.158,774.078,wow,Transcript
2347,84,776.403,777.028,hmm,Transcript
2348,84,780.653,785.473,oh heres the other piece you want the other piece oh here right here,Transcript
2349,84,790.223,794.458,here lets take all three pieces out look here watch,Transcript
2350,84,804.358,804.993,can i have it,Transcript
2351,84,807.078,807.433,what,Transcript
2352,84,807.878,808.648,mama,Transcript
2353,84,811.468,812.303,and winnie the pooh,Transcript
2354,84,815.453,817.063,yea woops,Transcript
2355,84,818.793,819.643,down goes baby,Transcript
2356,84,821.113,821.913,uh oh,Transcript
2357,84,825.393,827.218,huh thats a shaker one,Transcript
2358,84,829.013,829.828,thats the one you shake,Transcript
2359,84,838.358,838.608,hmm,Transcript
2360,84,840.598,841.548,that goes in there,Transcript
2361,84,849.494,853.376,yea here oh,Transcript
2362,84,898.266,900.643,yeah oops,Transcript
2363,84,904.705,905.66,you just tap it,Transcript
2364,84,909.166,911.499,can you stack it yea put it on top,Transcript
2365,84,954.038,959.993,youre a big boy youre a big boy yes you are come back,Transcript
2366,84,961.755,961.933,here,Transcript
2367,84,992.499,996.088,you excited about that huh oh ops you all right,Transcript
2368,84,997.521,1002.382,come here its okay i know its all right its okay,Transcript
2369,84,1003.132,1009.422,its alright youre alright k just a little dink on the head youve had one of those before,Transcript
2370,84,1010.404,1010.688,right,Transcript
2371,84,1015.682,1016.604,no big deal,Transcript
2372,84,1018.41,1019.433,can you stand up,Transcript
2373,84,1021.993,1022.466,go,Transcript
2374,84,1030.399,1033.01,you want him up there he is,Transcript
2375,84,1048.138,1049.594,you like him the best dont you,Transcript
2376,84,1051.044,1053.733,yea you like winnie pooh winnie the pooh the best,Transcript
2377,84,1065.06,1070.288,its so funny when you make that noise uh oh here ill get it there you go,Transcript
2378,84,1082.082,1083.377,here wheres the other piece,Transcript
2379,84,1084.977,1087.472,shake shake shake shake shake shake,Transcript
2380,84,1093.755,1094.899,it turns aronud look,Transcript
2381,84,1099.327,1101.238,and look he goes on top,Transcript
2382,84,1125.105,1126.993,oh such a big boy standing up,Transcript
2383,84,1128.693,1131.017,big boy yea big boy,Transcript
2384,84,1132.987,1137.634,theres that ball over there you never did go get that did you you were going to,Transcript
2385,84,1139.116,1140.352,yea you were going to,Transcript
2386,84,1152.775,1154.893,thats the next one want that one,Transcript
2387,84,1161.905,1168.758,its gonna get your belly its gonna get your belly its gonna get you you got it its all yours,Transcript
2388,84,1183.416,1184.128,thats the big one,Transcript
2389,84,1192.793,1194.269,oh look at that thats cool look,Transcript
2390,84,1197.675,1198.634,spins like a top,Transcript
2391,84,598.53,599.504,(voc)*,Child_Voc
2392,84,600.889,602.299,(voc)*,Child_Voc
2393,84,609.062,609.478,(voc)*,Child_Voc
2394,84,635.483,643.062,(other)*,Child_Voc
2395,84,643.852,644.978,(other)*,Child_Voc
2396,84,646.399,647.441,(other)*,Child_Voc
2397,84,663.023,663.798,(other)*,Child_Voc
2398,84,670.793,671.163,(other)*,Child_Voc
2399,84,704.268,705.553,(other)*,Child_Voc
2400,84,706.488,706.853,(other)*,Child_Voc
2401,84,714.348,714.593,(other)*,Child_Voc
2402,84,715.818,717.428,(other)*,Child_Voc
2403,84,727.943,729.423,(voc)*,Child_Voc
2404,84,745.588,746.898,(voc)*,Child_Voc
2405,84,774.833,775.613,(voc)*,Child_Voc
2406,84,802.138,802.918,(voc)*,Child_Voc
2407,84,805.478,806.663,(voc)*,Child_Voc
2408,84,809.688,810.158,(other)*,Child_Voc
2409,84,812.303,812.883,(voc)*,Child_Voc
2410,84,814.143,816.133,(voc)*,Child_Voc
2411,84,836.758,837.758,(voc)*,Child_Voc
2412,84,847.471,849.254,(voc)*,Child_Voc
2413,84,907.966,908.166,(other)*,Child_Voc
2414,84,919.494,920.033,(other)*,Child_Voc
